panel,arm,run,engine,role,n_windows,itl_ms,cdf
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,169.42958,0.88913
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,176.25869,0.89339
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,183.36306,0.89552
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,190.75379,0.89552
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,198.44240,0.89765
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,206.44092,0.90405
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,214.76184,0.90618
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,223.41813,0.90618
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,232.42334,0.90832
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,241.79151,0.90832
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,251.53728,0.91471
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,261.67587,0.91471
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,272.22311,0.91684
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,283.19547,0.92111
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,294.61009,0.92964
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,306.48479,0.93817
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,318.83812,0.93817
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,331.68937,0.94030
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,345.05861,0.94670
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,358.96671,0.94883
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,373.43541,0.94883
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,388.48728,0.94883
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,404.14585,0.95736
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,420.43555,0.95736
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,437.38184,0.95736
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,455.01117,0.95736
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,473.35108,0.95736
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,492.43021,0.96162
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,512.27834,0.96162
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,532.92649,0.99360
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,554.40690,1.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,576.75310,1.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8002,envelope,469,600.00000,1.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,12.00000,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,12.48368,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,12.98685,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,13.51031,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,14.05486,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,14.62136,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,15.21070,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,15.82379,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,16.46159,0.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,17.12510,0.08333
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,17.81535,0.09259
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,18.53343,0.09630
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,19.28044,0.09630
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,20.05757,0.10185
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,20.86602,0.10370
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,21.70706,0.10370
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,22.58199,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,23.49219,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,24.43908,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,25.42414,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,26.44889,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,27.51496,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,28.62399,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,29.77772,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,30.97796,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,32.22657,0.10741
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,33.52551,0.11667
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,34.87681,0.12593
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,36.28257,0.12778
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,37.74499,0.12963
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,39.26636,0.13333
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,40.84905,0.13333
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,42.49553,0.13519
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,44.20838,0.13889
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,45.99026,0.14074
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,47.84397,0.14630
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,49.77239,0.16667
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,51.77854,0.20000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,53.86556,0.22963
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,56.03669,0.28519
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,58.29533,0.35000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,60.64501,0.40556
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,63.08940,0.49074
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,65.63231,0.57407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,68.27772,0.64444
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,71.02976,0.68889
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,73.89272,0.75185
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,76.87108,0.79444
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,79.96948,0.82222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,83.19277,0.85556
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,86.54598,0.89259
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,90.03435,0.90926
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,93.66332,0.92593
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,97.43856,0.93333
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,101.36596,0.94444
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,105.45167,0.94815
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,109.70206,0.95370
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,114.12377,0.95926
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,118.72370,0.95926
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,123.50903,0.96111
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,128.48725,0.96481
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,133.66612,0.96852
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,139.05374,0.97037
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,144.65851,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,150.48918,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,156.55488,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,162.86506,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,169.42958,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,176.25869,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,183.36306,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,190.75379,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,198.44240,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,206.44092,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,214.76184,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,223.41813,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,232.42334,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,241.79151,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,251.53728,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,261.67587,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,272.22311,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,283.19547,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,294.61009,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,306.48479,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,318.83812,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,331.68937,0.97222
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,345.05861,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,358.96671,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,373.43541,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,388.48728,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,404.14585,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,420.43555,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,437.38184,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,455.01117,0.97407
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,473.35108,0.97593
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,492.43021,0.97593
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,512.27834,0.97778
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,532.92649,0.99815
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,554.40690,1.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,576.75310,1.00000
"(b) Static sweep, 35 req/s",PolyServe,260831_0805_exp108r1_polyservept75_t75fair_rpm_2100,8003,drawn,540,600.00000,1.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,12.00000,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,12.48368,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,12.98685,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,13.51031,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,14.05486,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,14.62136,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,15.21070,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,15.82379,0.00000
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,16.46159,0.00928
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,17.12510,0.09647
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,17.81535,0.09833
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,18.53343,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,19.28044,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,20.05757,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,20.86602,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,21.70706,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,22.58199,0.10204
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,23.49219,0.10390
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,24.43908,0.10390
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,25.42414,0.10390
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,26.44889,0.10575
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,27.51496,0.10575
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,28.62399,0.10761
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,29.77772,0.10761
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,30.97796,0.10946
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,32.22657,0.11132
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,33.52551,0.11132
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,34.87681,0.11132
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,36.28257,0.11688
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,37.74499,0.11688
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,39.26636,0.12616
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,40.84905,0.16883
"(b) Static sweep, 35 req/s",Llumnix SLO,260831_0956_exp108r1_slot75_t75fair_rpm_2100,8000,envelope,539,42.49553,0.18182
