arm,run,minute,resident,resident_lo,resident_hi,stat,offered,offered_kind,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,17.0,0.1450245905761522,0.1450245905761522,0.16694960262076264,cv,22.016666666666666,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,18.0,0.05215900092062016,0.05215900092062016,0.09900552996240876,cv,16.183333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,19.0,0.044159419195478784,0.04195598634245471,0.044159419195478784,cv,21.416666666666668,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,20.0,0.05624420793957477,0.04208216821638282,0.05624420793957477,cv,32.35,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,21.0,0.0699121997294216,0.06802044827977666,0.0699121997294216,cv,39.05,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,22.0,0.05492806205812039,0.0399304160063787,0.05492806205812039,cv,33.45,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,23.0,0.01562334299973024,0.01562334299973024,0.08112720915157838,cv,33.53333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,24.0,0.061259842336199744,0.061259842336199744,0.06812169087939039,cv,32.75,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,25.0,0.058716301707320284,0.058716301707320284,0.07465029769377951,cv,22.5,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,26.0,0.03281904371192492,0.03281904371192492,0.0633286119572247,cv,17.666666666666668,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,27.0,0.028749185636260832,0.028749185636260832,0.05185989554663979,cv,22.433333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,28.0,0.05388904585168722,0.04950619105957519,0.05388904585168722,cv,28.633333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,29.0,0.08634123165993819,0.07288570247638441,0.08634123165993819,cv,18.116666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,30.0,0.477877284489796,0.477877284489796,0.5021703683793822,cv,14.3,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,31.0,0.4410186857179896,0.4410186857179896,0.4581833667930654,cv,22.433333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,32.0,0.6190640040032044,0.6190640040032044,0.6591193900354508,cv,23.683333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,33.0,0.5833349181487361,0.5646174907442956,0.5833349181487361,cv,20.116666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,34.0,0.24110941174184994,0.23425741100013286,0.24110941174184994,cv,25.033333333333335,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,35.0,0.19921533100248,0.17486891791695527,0.19921533100248,cv,33.7,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,36.0,0.15936490398371317,0.15531761343867867,0.15936490398371317,cv,39.11666666666667,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,37.0,0.1650905994507199,0.13696974089348476,0.1650905994507199,cv,36.7,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,38.0,0.1806778810984084,0.1599253747392764,0.1806778810984084,cv,34.1,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,39.0,0.2040708469572203,0.188774369545548,0.2040708469572203,cv,33.68333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,40.0,0.30624103768713173,0.30624103768713173,0.3109111944076621,cv,29.65,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,41.0,0.6121393151079844,0.6121393151079844,0.6333446584189618,cv,18.516666666666666,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,42.0,0.1981793828001206,0.1981793828001206,0.27060375098585204,cv,24.716666666666665,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,43.0,0.3841210727305071,0.3841210727305071,0.49731213387386247,cv,28.3,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,44.0,0.9163467012207775,0.8797032791281932,0.9163467012207775,cv,16.333333333333332,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,45.0,0.4269165382508528,0.41229836320400515,0.4269165382508528,cv,16.283333333333335,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,46.0,0.14546318125919497,0.14546318125919497,0.1799887131502761,cv,23.05,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,47.0,0.17241696891365765,0.13603698832219546,0.17241696891365765,cv,24.633333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,48.0,0.14869246480783613,0.12290713554489198,0.14869246480783613,cv,23.483333333333334,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,49.0,0.1140652101095211,0.11092133073016693,0.1140652101095211,cv,28.566666666666666,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,50.0,0.07040561295873131,0.062368061794158165,0.07040561295873131,cv,39.43333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,51.0,0.032892380460171095,0.032892380460171095,0.0658817925157086,cv,44.75,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,52.0,0.0591511418917827,0.0591511418917827,0.07436338111215071,cv,43.666666666666664,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,53.0,0.0695345779827468,0.0695345779827468,0.07905984198375782,cv,45.05,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,54.0,0.07381923040482588,0.04060299696058097,0.07381923040482588,cv,43.35,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,55.0,0.08657096515417523,0.06772762905504925,0.08657096515417523,cv,40.68333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,56.0,0.12778229651156345,0.11326174551417549,0.12778229651156345,cv,32.9,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,57.0,0.07469533243238557,0.07469533243238557,0.08903716882256896,cv,32.78333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,58.0,0.09205851422938281,0.09205851422938281,0.1313478667963875,cv,37.18333333333333,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,59.0,0.2330369626900006,0.2330369626900006,0.28374941890909294,cv,23.65,rate,-0.591416868079056,19.69831321416336,0.5975292718808569,2
