arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,53.0,143.40624499502553,143.40624499502553,146.6264454930746,std,45.05,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,54.0,133.65262189698433,133.65262189698433,142.85316717935478,std,43.35,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,55.0,138.47548554284103,127.42001037119962,138.47548554284103,std,40.68333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,56.0,138.95486088370075,125.78082102083683,138.95486088370075,std,32.9,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,57.0,142.6080860909767,131.27154280743622,142.6080860909767,std,32.78333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,58.0,129.3565199282546,113.38311555566266,129.3565199282546,std,37.18333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,59.0,62.15291667539983,45.89805637651887,62.15291667539983,std,23.65,0.45485267976724764,22.238568348078434,0.6156667539952843,2
Llumnix,260831_2346_exp109r1_slot75_shift,0.0,0.9182536489313261,0.2818227191611261,0.9182536489313261,std,9.883333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,1.0,0.11899062784860039,0.11899062784860039,0.27198914626717524,std,11.25,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,2.0,0.09104360413306589,0.06526164672846506,0.09104360413306589,std,11.233333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,3.0,0.216766304230863,0.1433010083769386,0.216766304230863,std,10.85,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,4.0,0.40163169749872313,0.40163169749872313,1.695873319212353,std,11.766666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,5.0,2.236715287772907,2.236715287772907,3.811223098828026,std,24.816666666666666,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,6.0,3.39737479681601,2.9384549843359524,3.39737479681601,std,40.166666666666664,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,7.0,2.68826331166749,2.68826331166749,3.959975269927527,std,38.916666666666664,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,8.0,2.3370928061922545,2.3370928061922545,3.470571362275879,std,40.46666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,9.0,0.9515188896744218,0.9515188896744218,5.875356010854302,std,40.53333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,10.0,1.9093887196287824,1.2527328244459726,1.9093887196287824,std,36.3,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,11.0,2.005105472396854,1.5803672188764049,2.005105472396854,std,20.6,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,12.0,0.5969585455794232,0.5969585455794232,1.4004953107444797,std,21.866666666666667,0.051207992916070276,39.00868583865702,0.8756373309687431,2
