arm,engine_rank,engine_port,minute,tbt_ms,smoothing_s,run,source
FluidServe w/o Affinity,1,8001,13.4647,30.1906,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.4814,30.0879,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.498,30.179,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.5147,30.1004,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.5314,29.976,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.548,29.8215,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.5647,29.6532,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.5814,29.4794,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.598,29.5164,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.6147,29.3311,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.6314,29.5232,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.648,29.5006,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.6647,29.4049,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.6814,29.3033,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.698,29.2931,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.7147,29.0955,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.7314,29.0259,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.748,28.9045,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.7647,28.5937,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.7814,28.4666,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.798,28.1228,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.8147,28.0925,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.8314,28.0524,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.848,27.8893,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.8647,27.9751,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.8814,27.8997,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.898,27.7035,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.9147,27.6119,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.9314,27.3341,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.948,27.2621,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.9647,27.1369,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.9814,27.1071,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,13.998,26.8144,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.0147,26.7805,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.0314,26.6209,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.048,26.2878,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.0647,25.8823,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.0814,25.9359,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.098,25.9161,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.1147,25.9985,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.1314,25.9957,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.148,25.9486,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.1647,25.9245,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.1814,25.9364,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.198,25.7392,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.2147,25.9281,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.2314,25.836,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.248,25.9008,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.2647,26.1335,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.2814,26.0163,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.298,26.2813,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.3147,26.3314,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.3314,26.6251,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.348,26.6777,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.3647,27.1541,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.3814,27.1075,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.398,27.2558,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.4147,27.6052,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.4314,27.7119,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.448,28.0254,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.4647,28.2077,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.4814,28.2562,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.498,28.7614,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.5147,29.0764,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.5314,29.1398,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.548,29.3041,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.5647,29.539,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.5814,29.6736,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.598,30.3411,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.6147,30.6713,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.6314,30.6919,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.648,30.9013,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.6647,31.1824,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.6814,31.3465,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.698,31.5788,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.7147,31.6356,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.7314,31.9254,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.748,32.1083,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.7647,32.5276,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.7814,32.557,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.798,32.9959,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.8147,32.8832,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.8314,33.2297,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.848,33.6292,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.8647,33.6506,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.8814,33.9178,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.898,34.2478,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.9147,34.2831,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.9314,34.7555,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.948,35.1561,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.9647,35.1485,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.9814,35.3797,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,14.998,35.435,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.0147,35.9035,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.0314,36.229,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.048,36.181,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.0647,36.3211,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.0814,36.6169,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.098,36.7184,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.1147,36.8276,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.1314,37.0319,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.148,37.4699,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.1647,37.6697,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.1814,37.9391,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.198,38.2316,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.2147,38.4944,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.2314,38.799,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.248,38.9895,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.2647,38.9002,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.2814,39.3508,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.298,39.4675,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.3147,39.5983,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.3314,39.7773,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.348,39.8659,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.3647,40.1127,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
FluidServe w/o Affinity,1,8001,15.3814,40.1508,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
