arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,54.0,0.047158181025947564,0.047158181025947564,0.12742311419819968,var,43.35,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,55.0,0.16229354110977953,0.09434374858904336,0.16229354110977953,var,40.68333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,56.0,0.023056005040607702,0.022948852263598263,0.023056005040607702,var,32.9,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,57.0,0.24437594905548782,0.24437594905548782,1.1417002326260588,var,32.78333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,58.0,1.109454305189614,1.109454305189614,1.5061783024860391,var,37.18333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,59.0,14.996237081723004,14.996237081723004,34.54298984034919,var,23.65,0.1395540748589974,39.00868583865702,0.8756373309687431,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,0.0,1921.0307377583463,1876.5958267942433,1921.0307377583463,var,9.883333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,1.0,2999.3263590982424,2999.3263590982424,3004.5580458066815,var,11.25,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,2.0,2348.0624398063464,2348.0624398063464,2379.277980644184,var,11.233333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,3.0,3931.9852694492693,3931.9852694492693,3932.5385906040556,var,10.85,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,4.0,7743.100847694715,7743.100847694715,7825.851561256816,var,11.766666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,5.0,4395.906347148778,4395.906347148778,4928.069471445362,var,24.816666666666666,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,6.0,1919.4463154511013,1919.4463154511013,2175.3131108241887,var,40.166666666666664,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,7.0,1354.653329670533,1354.653329670533,2353.6575169291855,var,38.916666666666664,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,8.0,1741.9970595387415,1741.9970595387415,2324.9773874089774,var,40.46666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,9.0,2046.200657294149,2046.200657294149,2206.7719178322222,var,40.53333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,10.0,8400.858310798689,8400.858310798689,9019.670144272299,var,36.3,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,11.0,10156.929682475247,10156.929682475247,10336.929496699047,var,20.6,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,12.0,9723.029695628064,9455.486713879383,9723.029695628064,var,21.866666666666667,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,13.0,6935.098177053281,6935.098177053281,7227.759455591462,var,26.733333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,14.0,8227.911797346716,8227.911797346716,8242.853243926364,var,16.45,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,15.0,1468.2507974061332,1383.5956006129616,1468.2507974061332,var,14.483333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,16.0,356.24001283940123,356.24001283940123,739.2302027643377,var,20.7,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,17.0,472.6600480765312,472.6600480765312,633.1336803113747,var,22.016666666666666,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,18.0,78.69892037842689,78.69892037842689,277.41886259730126,var,16.183333333333334,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,19.0,67.58402000344988,62.790336886244035,67.58402000344988,var,21.416666666666668,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,20.0,117.10585924031152,67.62947995668281,117.10585924031152,var,32.35,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,21.0,186.56949395515295,172.36252615090245,186.56949395515295,var,39.05,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,22.0,120.21010787923156,62.0616157946732,120.21010787923156,var,33.45,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,23.0,8.844262518731156,8.844262518731156,244.50937083205014,var,33.53333333333333,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,24.0,127.13401698064025,127.13401698064025,158.62820193950282,var,32.75,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,25.0,90.48775334453553,90.48775334453553,144.02856611392502,var,22.5,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,26.0,30.013171953010545,30.013171953010545,112.4864507969841,var,17.666666666666668,-0.3872867499015661,19.69831321416336,0.5975292718808569,2
